state_fips,county_fips,date,lf,emp,unemp,ur
28.0,81.0,2019-09-01,"     41,420 ","     39,571 ","    1,849 ",     4.5
28.0,83.0,2019-09-01,"      9,992 ","      9,276 ",      716 ,     7.2
28.0,85.0,2019-09-01,"     14,603 ","     13,822 ",      781 ,     5.3
28.0,87.0,2019-09-01,"     25,704 ","     24,410 ","    1,294 ",     5.0
28.0,89.0,2019-09-01,"     53,268 ","     50,961 ","    2,307 ",     4.3
28.0,91.0,2019-09-01,"      9,930 ","      9,402 ",      528 ,     5.3
28.0,93.0,2019-09-01,"     14,553 ","     13,700 ",      853 ,     5.9
28.0,95.0,2019-09-01,"     15,628 ","     14,784 ",      844 ,     5.4
28.0,97.0,2019-09-01,"      3,905 ","      3,673 ",      232 ,     5.9
28.0,99.0,2019-09-01,"     10,291 ","      9,678 ",      613 ,     6.0
28.0,101.0,2019-09-01,"      8,858 ","      8,386 ",      472 ,     5.3
28.0,103.0,2019-09-01,"      3,785 ","      3,503 ",      282 ,     7.5
28.0,105.0,2019-09-01,"     23,094 ","     21,816 ","    1,278 ",     5.5
28.0,107.0,2019-09-01,"     12,556 ","     11,767 ",      789 ,     6.3
28.0,109.0,2019-09-01,"     23,748 ","     22,531 ","    1,217 ",     5.1
28.0,111.0,2019-09-01,"      4,293 ","      4,008 ",      285 ,     6.6
28.0,113.0,2019-09-01,"     14,508 ","     13,576 ",      932 ,     6.4
28.0,115.0,2019-09-01,"     14,859 ","     14,201 ",      658 ,     4.4
28.0,117.0,2019-09-01,"     11,340 ","     10,796 ",      544 ,     4.8
28.0,119.0,2019-09-01,"      2,360 ","      2,177 ",      183 ,     7.8
28.0,121.0,2019-09-01,"     76,162 ","     73,133 ","    3,029 ",     4.0
28.0,123.0,2019-09-01,"     12,617 ","     12,058 ",      559 ,     4.4
28.0,125.0,2019-09-01,"      1,595 ","      1,478 ",      117 ,     7.3
28.0,127.0,2019-09-01,"     10,728 ","     10,190 ",      538 ,     5.0
28.0,129.0,2019-09-01,"      6,789 ","      6,451 ",      338 ,     5.0
28.0,131.0,2019-09-01,"      6,863 ","      6,418 ",      445 ,     6.5
28.0,133.0,2019-09-01,"      7,692 ","      7,039 ",      653 ,     8.5
28.0,135.0,2019-09-01,"      5,185 ","      4,911 ",      274 ,     5.3
28.0,137.0,2019-09-01,"     12,417 ","     11,706 ",      711 ,     5.7
28.0,139.0,2019-09-01,"      9,407 ","      8,930 ",      477 ,     5.1
28.0,141.0,2019-09-01,"      8,504 ","      8,065 ",      439 ,     5.2
28.0,143.0,2019-09-01,"      4,432 ","      4,174 ",      258 ,     5.8
28.0,145.0,2019-09-01,"     14,312 ","     13,708 ",      604 ,     4.2
28.0,147.0,2019-09-01,"      4,890 ","      4,535 ",      355 ,     7.3
28.0,149.0,2019-09-01,"     20,317 ","     19,143 ","    1,174 ",     5.8
28.0,151.0,2019-09-01,"     16,887 ","     15,680 ","    1,207 ",     7.1
28.0,153.0,2019-09-01,"      7,451 ","      6,991 ",      460 ,     6.2
28.0,155.0,2019-09-01,"      4,007 ","      3,789 ",      218 ,     5.4
28.0,157.0,2019-09-01,"      2,827 ","      2,536 ",      291 ,    10.3
28.0,159.0,2019-09-01,"      7,421 ","      7,014 ",      407 ,     5.5
28.0,161.0,2019-09-01,"      5,019 ","      4,747 ",      272 ,     5.4
28.0,163.0,2019-09-01,"      9,388 ","      8,805 ",      583 ,     6.2
29.0,1.0,2019-09-01,"     10,238 ","      9,938 ",      300 ,     2.9
29.0,3.0,2019-09-01,"      9,679 ","      9,484 ",      195 ,     2.0
29.0,5.0,2019-09-01,"      2,603 ","      2,539 ",       64 ,     2.5
29.0,7.0,2019-09-01,"     10,529 ","     10,253 ",      276 ,     2.6
29.0,9.0,2019-09-01,"     15,405 ","     14,958 ",      447 ,     2.9
29.0,11.0,2019-09-01,"      5,127 ","      4,995 ",      132 ,     2.6
29.0,13.0,2019-09-01,"      7,813 ","      7,562 ",      251 ,     3.2
29.0,15.0,2019-09-01,"      7,226 ","      6,867 ",      359 ,     5.0
29.0,17.0,2019-09-01,"      5,409 ","      5,247 ",      162 ,     3.0
29.0,19.0,2019-09-01,"     99,063 ","     97,222 ","    1,841 ",     1.9
29.0,21.0,2019-09-01,"     44,469 ","     43,410 ","    1,059 ",     2.4
29.0,23.0,2019-09-01,"     17,983 ","     17,383 ",      600 ,     3.3
29.0,25.0,2019-09-01,"      4,304 ","      4,206 ",       98 ,     2.3
29.0,27.0,2019-09-01,"     21,251 ","     20,786 ",      465 ,     2.2
29.0,29.0,2019-09-01,"     19,198 ","     18,539 ",      659 ,     3.4
29.0,31.0,2019-09-01,"     40,816 ","     39,793 ","    1,023 ",     2.5
29.0,33.0,2019-09-01,"      4,624 ","      4,512 ",      112 ,     2.4
29.0,35.0,2019-09-01,"      2,575 ","      2,483 ",       92 ,     3.6
29.0,37.0,2019-09-01,"     54,836 ","     53,566 ","    1,270 ",     2.3
29.0,39.0,2019-09-01,"      5,760 ","      5,593 ",      167 ,     2.9
29.0,41.0,2019-09-01,"      3,665 ","      3,585 ",       80 ,     2.2
29.0,43.0,2019-09-01,"     45,135 ","     44,164 ",      971 ,     2.2
29.0,45.0,2019-09-01,"      3,137 ","      3,063 ",       74 ,     2.4
29.0,47.0,2019-09-01,"    136,805 ","    133,724 ","    3,081 ",     2.3
29.0,49.0,2019-09-01,"     10,673 ","     10,432 ",      241 ,     2.3
29.0,51.0,2019-09-01,"     38,934 ","     38,175 ",      759 ,     1.9
29.0,53.0,2019-09-01,"      7,507 ","      7,318 ",      189 ,     2.5
29.0,55.0,2019-09-01,"     10,988 ","     10,668 ",      320 ,     2.9
29.0,57.0,2019-09-01,"      3,514 ","      3,417 ",       97 ,     2.8
29.0,59.0,2019-09-01,"      7,090 ","      6,761 ",      329 ,     4.6
29.0,61.0,2019-09-01,"      4,028 ","      3,936 ",       92 ,     2.3
29.0,63.0,2019-09-01,"      4,755 ","      4,649 ",      106 ,     2.2
29.0,65.0,2019-09-01,"      6,302 ","      6,126 ",      176 ,     2.8
29.0,67.0,2019-09-01,"      5,320 ","      4,743 ",      577 ,    10.8
29.0,69.0,2019-09-01,"     11,277 ","     10,809 ",      468 ,     4.2
29.0,71.0,2019-09-01,"     53,179 ","     51,896 ","    1,283 ",     2.4
29.0,73.0,2019-09-01,"      7,694 ","      7,517 ",      177 ,     2.3
29.0,75.0,2019-09-01,"      3,389 ","      3,316 ",       73 ,     2.2
29.0,77.0,2019-09-01,"    152,156 ","    148,785 ","    3,371 ",     2.2
29.0,79.0,2019-09-01,"      4,300 ","      4,189 ",      111 ,     2.6
29.0,81.0,2019-09-01,"      3,672 ","      3,569 ",      103 ,     2.8
29.0,83.0,2019-09-01,"      9,638 ","      9,374 ",      264 ,     2.7
29.0,85.0,2019-09-01,"      3,949 ","      3,801 ",      148 ,     3.7
29.0,87.0,2019-09-01,"      2,501 ","      2,449 ",       52 ,     2.1
29.0,89.0,2019-09-01,"      4,856 ","      4,739 ",      117 ,     2.4
29.0,91.0,2019-09-01,"     16,678 ","     15,983 ",      695 ,     4.2
29.0,93.0,2019-09-01,"      3,471 ","      3,348 ",      123 ,     3.5
29.0,95.0,2019-09-01,"    363,860 ","    352,946 ","   10,914 ",     3.0
29.0,97.0,2019-09-01,"     57,220 ","     55,802 ","    1,418 ",     2.5
29.0,99.0,2019-09-01,"    118,438 ","    115,599 ","    2,839 ",     2.4
29.0,101.0,2019-09-01,"     23,254 ","     22,593 ",      661 ,     2.8
29.0,103.0,2019-09-01,"      1,740 ","      1,705 ",       35 ,     2.0
29.0,105.0,2019-09-01,"     18,102 ","     16,095 ","    2,007 ",    11.1
29.0,107.0,2019-09-01,"     16,726 ","     16,335 ",      391 ,     2.3
29.0,109.0,2019-09-01,"     17,910 ","     17,433 ",      477 ,     2.7
29.0,111.0,2019-09-01,"      4,943 ","      4,813 ",      130 ,     2.6
29.0,113.0,2019-09-01,"     28,366 ","     27,665 ",      701 ,     2.5
29.0,115.0,2019-09-01,"      5,037 ","      4,849 ",      188 ,     3.7
29.0,117.0,2019-09-01,"      7,202 ","      7,063 ",      139 ,     1.9
29.0,119.0,2019-09-01,"     10,695 ","     10,413 ",      282 ,     2.6
29.0,121.0,2019-09-01,"      7,419 ","      7,230 ",      189 ,     2.5
29.0,123.0,2019-09-01,"      5,434 ","      5,292 ",      142 ,     2.6
29.0,125.0,2019-09-01,"      3,821 ","      3,726 ",       95 ,     2.5
29.0,127.0,2019-09-01,"     14,545 ","     14,203 ",      342 ,     2.4
29.0,129.0,2019-09-01,"      1,809 ","      1,767 ",       42 ,     2.3
29.0,131.0,2019-09-01,"     12,398 ","     12,086 ",      312 ,     2.5
29.0,133.0,2019-09-01,"      5,685 ","      5,500 ",      185 ,     3.3
29.0,135.0,2019-09-01,"      7,194 ","      7,035 ",      159 ,     2.2
29.0,137.0,2019-09-01,"      3,890 ","      3,769 ",      121 ,     3.1
29.0,139.0,2019-09-01,"      5,716 ","      5,590 ",      126 ,     2.2
29.0,141.0,2019-09-01,"      8,051 ","      7,795 ",      256 ,     3.2
29.0,143.0,2019-09-01,"      8,064 ","      7,784 ",      280 ,     3.5
29.0,145.0,2019-09-01,"     27,218 ","     26,515 ",      703 ,     2.6
29.0,147.0,2019-09-01,"     10,900 ","     10,649 ",      251 ,     2.3
29.0,149.0,2019-09-01,"      4,012 ","      3,848 ",      164 ,     4.1
29.0,151.0,2019-09-01,"      7,018 ","      6,903 ",      115 ,     1.6
29.0,153.0,2019-09-01,"      3,434 ","      3,249 ",      185 ,     5.4
29.0,155.0,2019-09-01,"      6,301 ","      6,056 ",      245 ,     3.9
29.0,157.0,2019-09-01,"      9,847 ","      9,642 ",      205 ,     2.1
29.0,159.0,2019-09-01,"     20,862 ","     20,323 ",      539 ,     2.6
29.0,161.0,2019-09-01,"     19,791 ","     19,276 ",      515 ,     2.6
29.0,163.0,2019-09-01,"      7,419 ","      7,198 ",      221 ,     3.0
29.0,165.0,2019-09-01,"     58,901 ","     57,659 ","    1,242 ",     2.1
29.0,167.0,2019-09-01,"     14,589 ","     14,116 ",      473 ,     3.2
29.0,169.0,2019-09-01,"     14,680 ","     14,091 ",      589 ,     4.0
29.0,171.0,2019-09-01,"      2,186 ","      2,116 ",       70 ,     3.2
29.0,173.0,2019-09-01,"      5,623 ","      5,500 ",      123 ,     2.2
29.0,175.0,2019-09-01,"     10,401 ","     10,071 ",      330 ,     3.2
29.0,177.0,2019-09-01,"     10,984 ","     10,687 ",      297 ,     2.7
29.0,179.0,2019-09-01,"      3,041 ","      2,953 ",       88 ,     2.9
29.0,181.0,2019-09-01,"      4,974 ","      4,800 ",      174 ,     3.5
29.0,183.0,2019-09-01,"    227,777 ","    223,159 ","    4,618 ",     2.0
29.0,185.0,2019-09-01,"      3,656 ","      3,520 ",      136 ,     3.7
29.0,186.0,2019-09-01,"      9,176 ","      8,997 ",      179 ,     2.0
29.0,187.0,2019-09-01,"     26,498 ","     25,728 ",      770 ,     2.9
29.0,189.0,2019-09-01,"    534,934 ","    521,484 ","   13,450 ",     2.5
29.0,195.0,2019-09-01,"     10,476 ","     10,228 ",      248 ,     2.4
29.0,197.0,2019-09-01,"      1,898 ","      1,830 ",       68 ,     3.6
29.0,199.0,2019-09-01,"      2,338 ","      2,283 ",       55 ,     2.4
29.0,201.0,2019-09-01,"     19,765 ","     19,191 ",      574 ,     2.9
29.0,203.0,2019-09-01,"      3,169 ","      3,048 ",      121 ,     3.8
29.0,205.0,2019-09-01,"      3,010 ","      2,955 ",       55 ,     1.8
29.0,207.0,2019-09-01,"     12,896 ","     12,446 ",      450 ,     3.5
29.0,209.0,2019-09-01,"     13,938 ","     13,526 ",      412 ,     3.0
29.0,211.0,2019-09-01,"      2,600 ","      2,526 ",       74 ,     2.8
29.0,213.0,2019-09-01,"     27,258 ","     26,466 ",      792 ,     2.9
29.0,215.0,2019-09-01,"      8,965 ","      8,636 ",      329 ,     3.7
29.0,217.0,2019-09-01,"      9,238 ","      8,987 ",      251 ,     2.7
29.0,219.0,2019-09-01,"     17,943 ","     17,557 ",      386 ,     2.2
29.0,221.0,2019-09-01,"     10,252 ","      9,916 ",      336 ,     3.3
29.0,223.0,2019-09-01,"      5,234 ","      5,051 ",      183 ,     3.5
29.0,225.0,2019-09-01,"     17,285 ","     16,731 ",      554 ,     3.2
29.0,227.0,2019-09-01,"      1,137 ","      1,114 ",       23 ,     2.0
29.0,229.0,2019-09-01,"      7,566 ","      7,072 ",      494 ,     6.5
29.0,510.0,2019-09-01,"    153,343 ","    148,480 ","    4,863 ",     3.2
30.0,1.0,2019-09-01,"      5,056 ","      4,932 ",      124 ,     2.5
30.0,3.0,2019-09-01,"      4,854 ","      4,546 ",      308 ,     6.3
30.0,5.0,2019-09-01,"      2,509 ","      2,435 ",       74 ,     2.9
30.0,7.0,2019-09-01,"      2,577 ","      2,491 ",       86 ,     3.3
30.0,9.0,2019-09-01,"      5,485 ","      5,340 ",      145 ,     2.6
30.0,11.0,2019-09-01,        661 ,        646 ,       15 ,     2.3
30.0,13.0,2019-09-01,"     37,879 ","     36,721 ","    1,158 ",     3.1
30.0,15.0,2019-09-01,"      2,460 ","      2,400 ",       60 ,     2.4
30.0,17.0,2019-09-01,"      6,085 ","      5,937 ",      148 ,     2.4
30.0,19.0,2019-09-01,        883 ,        866 ,       17 ,     1.9
30.0,21.0,2019-09-01,"      4,534 ","      4,421 ",      113 ,     2.5
30.0,23.0,2019-09-01,"      5,001 ","      4,865 ",      136 ,     2.7
30.0,25.0,2019-09-01,"      1,696 ","      1,667 ",       29 ,     1.7
30.0,27.0,2019-09-01,"      6,037 ","      5,891 ",      146 ,     2.4
30.0,29.0,2019-09-01,"     47,813 ","     46,049 ","    1,764 ",     3.7
30.0,31.0,2019-09-01,"     69,274 ","     67,923 ","    1,351 ",     2.0
30.0,33.0,2019-09-01,        749 ,        732 ,       17 ,     2.3
30.0,35.0,2019-09-01,"      5,929 ","      5,591 ",      338 ,     5.7
30.0,37.0,2019-09-01,        371 ,        357 ,       14 ,     3.8
30.0,39.0,2019-09-01,"      1,635 ","      1,564 ",       71 ,     4.3
30.0,41.0,2019-09-01,"      7,678 ","      7,421 ",      257 ,     3.3
30.0,43.0,2019-09-01,"      5,661 ","      5,499 ",      162 ,     2.9
30.0,45.0,2019-09-01,"      1,002 ",        978 ,       24 ,     2.4
30.0,47.0,2019-09-01,"     13,298 ","     12,815 ",      483 ,     3.6
30.0,49.0,2019-09-01,"     35,586 ","     34,633 ",      953 ,     2.7
30.0,51.0,2019-09-01,        967 ,        943 ,       24 ,     2.5
30.0,53.0,2019-09-01,"      8,132 ","      7,646 ",      486 ,     6.0
30.0,55.0,2019-09-01,        970 ,        950 ,       20 ,     2.1
30.0,57.0,2019-09-01,"      4,455 ","      4,331 ",      124 ,     2.8
30.0,59.0,2019-09-01,        930 ,        904 ,       26 ,     2.8
30.0,61.0,2019-09-01,"      1,793 ","      1,710 ",       83 ,     4.6
30.0,63.0,2019-09-01,"     64,326 ","     62,579 ","    1,747 ",     2.7
30.0,65.0,2019-09-01,"      2,272 ","      2,189 ",       83 ,     3.7
30.0,67.0,2019-09-01,"      9,105 ","      8,878 ",      227 ,     2.5
30.0,69.0,2019-09-01,        283 ,        275 ,        8 ,     2.8
30.0,71.0,2019-09-01,"      1,902 ","      1,849 ",       53 ,     2.8
30.0,73.0,2019-09-01,"      2,643 ","      2,560 ",       83 ,     3.1
30.0,75.0,2019-09-01,        984 ,        963 ,       21 ,     2.1
30.0,77.0,2019-09-01,"      3,025 ","      2,928 ",       97 ,     3.2
30.0,79.0,2019-09-01,        485 ,        465 ,       20 ,     4.1
30.0,81.0,2019-09-01,"     20,279 ","     19,613 ",      666 ,     3.3
30.0,83.0,2019-09-01,"      5,833 ","      5,664 ",      169 ,     2.9
30.0,85.0,2019-09-01,"      4,455 ","      4,292 ",      163 ,     3.7
30.0,87.0,2019-09-01,"      3,831 ","      3,669 ",      162 ,     4.2
30.0,89.0,2019-09-01,"      4,891 ","      4,675 ",      216 ,     4.4
30.0,91.0,2019-09-01,"      1,738 ","      1,700 ",       38 ,     2.2
30.0,93.0,2019-09-01,"     17,009 ","     16,465 ",      544 ,     3.2
30.0,95.0,2019-09-01,"      5,301 ","      5,164 ",      137 ,     2.6
30.0,97.0,2019-09-01,"      1,830 ","      1,788 ",       42 ,     2.3
30.0,99.0,2019-09-01,"      2,762 ","      2,686 ",       76 ,     2.8
30.0,101.0,2019-09-01,"      2,112 ","      2,065 ",       47 ,     2.2
30.0,103.0,2019-09-01,        341 ,        333 ,        8 ,     2.3
30.0,105.0,2019-09-01,"      4,101 ","      3,968 ",      133 ,     3.2
30.0,107.0,2019-09-01,        798 ,        774 ,       24 ,     3.0
30.0,109.0,2019-09-01,        462 ,        447 ,       15 ,     3.2
30.0,111.0,2019-09-01,"     81,865 ","     79,527 ","    2,338 ",     2.9
31.0,1.0,2019-09-01,"     16,777 ","     16,314 ",      463 ,     2.8
31.0,3.0,2019-09-01,"      3,496 ","      3,416 ",       80 ,     2.3
31.0,5.0,2019-09-01,        215 ,        202 ,       13 ,     6.0
