area_fips,naics_code,annual_avg_emplvl,STATE
29000,238,80208,29.0
29000,311,41586,29.0
29000,312,5800,29.0
29000,313,292,29.0
29000,314,1911,29.0
29000,315,1753,29.0
29000,316,1156,29.0
29000,321,7687,29.0
29000,322,6887,29.0
29000,323,11263,29.0
29000,324,1378,29.0
29000,325,19762,29.0
29000,326,17249,29.0
29000,327,8232,29.0
29000,331,6742,29.0
29000,332,30822,29.0
29000,333,27244,29.0
29000,334,11012,29.0
29000,335,10727,29.0
29000,336,46023,29.0
29000,337,7025,29.0
29000,339,8613,29.0
29000,423,66570,29.0
29000,424,40707,29.0
29000,425,13955,29.0
29000,441,41695,29.0
29000,442,8217,29.0
29000,443,7371,29.0
29000,444,29989,29.0
29000,445,49142,29.0
29000,446,19868,29.0
29000,447,28718,29.0
29000,448,19368,29.0
29000,451,10843,29.0
29000,452,68518,29.0
29000,453,15683,29.0
29000,454,11904,29.0
29000,481,4458,29.0
29000,482,45,29.0
29000,483,354,29.0
29000,484,40018,29.0
29000,485,13262,29.0
29000,486,332,29.0
29000,487,480,29.0
29000,488,13826,29.0
29000,491,14987,29.0
29000,492,11094,29.0
29000,493,15457,29.0
29000,511,8602,29.0
29000,512,3738,29.0
29000,515,6520,29.0
29000,517,16858,29.0
29000,518,10584,29.0
29000,519,6755,29.0
29000,521,0,29.0
29000,522,56652,29.0
29000,523,18100,29.0
29000,524,49381,29.0
29000,525,0,29.0
29000,531,26405,29.0
29000,532,10560,29.0
29000,533,408,29.0
29000,541,163912,29.0
29000,551,65478,29.0
29000,561,152981,29.0
29000,562,7411,29.0
29000,611,218814,29.0
29000,621,124791,29.0
29000,622,166485,29.0
29000,623,83274,29.0
29000,624,91151,29.0
29000,711,10374,29.0
29000,712,5785,29.0
29000,713,37103,29.0
29000,721,34967,29.0
29000,722,228671,29.0
29000,811,26126,29.0
29000,812,25641,29.0
29000,813,22482,29.0
29000,814,3030,29.0
29000,921,32264,29.0
29000,922,48135,29.0
29000,923,16467,29.0
29000,924,5088,29.0
29000,925,1731,29.0
29000,926,10213,29.0
29000,927,2,29.0
29000,928,6277,29.0
29000,999,0,29.0
30000,111,1402,30.0
30000,112,2797,30.0
30000,113,573,30.0
30000,114,4,30.0
30000,115,1068,30.0
30000,211,674,30.0
30000,212,4246,30.0
30000,213,1740,30.0
30000,221,3272,30.0
30000,236,7237,30.0
30000,237,7538,30.0
30000,238,16262,30.0
30000,311,2638,30.0
30000,312,1472,30.0
30000,313,0,30.0
30000,314,200,30.0
30000,315,28,30.0
30000,316,91,30.0
30000,321,2691,30.0
30000,322,0,30.0
30000,323,1113,30.0
30000,324,1266,30.0
30000,325,1177,30.0
30000,326,586,30.0
30000,327,1243,30.0
30000,331,238,30.0
30000,332,2437,30.0
30000,333,1177,30.0
30000,334,690,30.0
30000,335,153,30.0
30000,336,734,30.0
30000,337,715,30.0
30000,339,1864,30.0
30000,423,8569,30.0
30000,424,7385,30.0
30000,425,1238,30.0
30000,441,8397,30.0
30000,442,2002,30.0
30000,443,1369,30.0
30000,444,6493,30.0
30000,445,11104,30.0
30000,446,2295,30.0
30000,447,5699,30.0
30000,448,2622,30.0
30000,451,3573,30.0
30000,452,10711,30.0
30000,453,3741,30.0
30000,454,1128,30.0
30000,481,782,30.0
30000,482,0,30.0
30000,484,5138,30.0
30000,485,1860,30.0
30000,486,433,30.0
30000,487,68,30.0
30000,488,1691,30.0
30000,491,2050,30.0
30000,492,2352,30.0
30000,493,270,30.0
30000,511,1527,30.0
30000,512,891,30.0
30000,515,1043,30.0
30000,517,2287,30.0
30000,518,507,30.0
30000,519,201,30.0
30000,521,0,30.0
30000,522,8077,30.0
30000,523,1375,30.0
30000,524,5802,30.0
30000,525,0,30.0
30000,531,4390,30.0
30000,532,1768,30.0
30000,533,43,30.0
30000,541,22783,30.0
30000,551,2063,30.0
30000,561,16647,30.0
30000,562,1181,30.0
30000,611,40130,30.0
30000,621,20649,30.0
30000,622,26307,30.0
30000,623,12778,30.0
30000,624,11051,30.0
30000,711,1130,30.0
30000,712,829,30.0
30000,713,10886,30.0
30000,721,13297,30.0
30000,722,40662,30.0
30000,811,5159,30.0
30000,812,3139,30.0
30000,813,9116,30.0
30000,814,961,30.0
30000,921,19368,30.0
30000,922,3870,30.0
30000,923,4660,30.0
30000,924,5818,30.0
30000,925,81,30.0
30000,926,1325,30.0
30000,928,1503,30.0
30000,999,332,30.0
31000,111,4507,31.0
31000,112,7720,31.0
31000,113,13,31.0
31000,115,2502,31.0
31000,211,71,31.0
31000,212,850,31.0
31000,213,160,31.0
31000,221,7702,31.0
31000,236,10601,31.0
31000,237,6912,31.0
31000,238,34883,31.0
31000,311,37258,31.0
31000,312,1002,31.0
31000,313,160,31.0
31000,314,387,31.0
31000,315,119,31.0
31000,316,412,31.0
31000,321,2185,31.0
31000,322,1448,31.0
31000,323,3111,31.0
31000,324,25,31.0
31000,325,5588,31.0
31000,326,5583,31.0
31000,327,3088,31.0
31000,331,1141,31.0
31000,332,8473,31.0
31000,333,9055,31.0
31000,334,4243,31.0
31000,335,1400,31.0
31000,336,8490,31.0
31000,337,1475,31.0
31000,339,5166,31.0
31000,423,20682,31.0
31000,424,18175,31.0
31000,425,1365,31.0
31000,441,14470,31.0
31000,442,4108,31.0
31000,443,2359,31.0
31000,444,10123,31.0
31000,445,20476,31.0
31000,446,6469,31.0
31000,447,10051,31.0
31000,448,6580,31.0
31000,451,4226,31.0
31000,452,20614,31.0
31000,453,4908,31.0
31000,454,3617,31.0
31000,481,471,31.0
31000,484,24812,31.0
31000,485,2307,31.0
31000,486,137,31.0
31000,487,25,31.0
31000,488,3929,31.0
31000,491,4640,31.0
31000,492,3377,31.0
31000,493,5850,31.0
31000,511,4867,31.0
31000,512,1010,31.0
31000,515,2409,31.0
31000,517,3586,31.0
31000,518,4455,31.0
31000,519,1396,31.0
31000,521,0,31.0
31000,522,24160,31.0
31000,523,5629,31.0
31000,524,26311,31.0
31000,525,0,31.0
31000,531,8079,31.0
31000,532,2042,31.0
31000,533,185,31.0
31000,541,46608,31.0
31000,551,21791,31.0
31000,561,49064,31.0
31000,562,2821,31.0
31000,611,89334,31.0
31000,621,43455,31.0
31000,622,39884,31.0
31000,623,31946,31.0
31000,624,27463,31.0
31000,711,2986,31.0
31000,712,1806,31.0
31000,713,10490,31.0
31000,721,8537,31.0
31000,722,69210,31.0
31000,811,9299,31.0
31000,812,8092,31.0
31000,813,7122,31.0
31000,814,932,31.0
31000,921,28222,31.0
31000,922,5260,31.0
31000,923,4365,31.0
31000,924,2513,31.0
31000,925,679,31.0
31000,926,5056,31.0
31000,928,4552,31.0
32000,111,3310,32.0
32000,112,1210,32.0
32000,113,0,32.0
32000,114,0,32.0
32000,115,236,32.0
32000,211,19,32.0
32000,212,12884,32.0
32000,213,1646,32.0
32000,221,5261,32.0
32000,236,16152,32.0
32000,237,7958,32.0
32000,238,65038,32.0
32000,311,6341,32.0
32000,312,703,32.0
32000,313,0,32.0
32000,314,815,32.0
32000,315,85,32.0
32000,316,0,32.0
32000,321,1274,32.0
32000,322,889,32.0
32000,323,4043,32.0
32000,324,260,32.0
32000,325,2104,32.0
32000,326,3415,32.0
32000,327,3514,32.0
32000,331,1298,32.0
32000,332,6225,32.0
32000,333,1840,32.0
32000,334,3363,32.0
32000,335,8982,32.0
32000,336,1424,32.0
32000,337,1771,32.0
32000,339,7040,32.0
32000,423,20719,32.0
32000,424,13075,32.0
32000,425,3437,32.0
32000,441,17035,32.0
32000,442,4614,32.0
32000,443,4936,32.0
32000,444,9342,32.0
32000,445,24182,32.0
32000,446,9154,32.0
32000,447,8850,32.0
32000,448,21150,32.0
32000,451,4672,32.0
32000,452,26884,32.0
32000,453,11320,32.0
32000,454,6109,32.0
32000,481,7856,32.0
32000,482,0,32.0
32000,483,57,32.0
32000,484,8734,32.0
32000,485,11959,32.0
32000,486,0,32.0
32000,487,1355,32.0
32000,488,8333,32.0
32000,491,4496,32.0
32000,492,5937,32.0
32000,493,21113,32.0
32000,511,2521,32.0
32000,512,3530,32.0
32000,515,1657,32.0
32000,517,4040,32.0
32000,518,2578,32.0
32000,519,2343,32.0
32000,521,0,32.0
32000,522,19864,32.0
32000,523,2923,32.0
32000,524,13148,32.0
32000,525,0,32.0
32000,531,19519,32.0
32000,532,7722,32.0
32000,533,123,32.0
32000,541,59628,32.0
32000,551,26796,32.0
32000,561,101007,32.0
32000,562,3831,32.0
32000,611,82366,32.0
32000,621,56583,32.0
32000,622,41054,32.0
32000,623,15798,32.0
32000,624,24211,32.0
32000,711,6718,32.0
32000,712,1274,32.0
32000,713,25536,32.0
32000,721,190426,32.0
32000,722,128767,32.0
32000,811,12098,32.0
32000,812,15491,32.0
32000,813,6445,32.0
32000,814,931,32.0
32000,921,29955,32.0
32000,922,5718,32.0
32000,923,5467,32.0
32000,924,2932,32.0
32000,925,527,32.0
32000,926,8138,32.0
32000,927,0,32.0
32000,928,2561,32.0
32000,999,2061,32.0
33000,111,1002,33.0
33000,112,474,33.0
33000,113,423,33.0
33000,114,0,33.0
33000,115,0,33.0
33000,212,463,33.0
33000,213,102,33.0
33000,221,2028,33.0
33000,236,5739,33.0
33000,237,4343,33.0
33000,238,17701,33.0
33000,311,2758,33.0
33000,312,1123,33.0
33000,313,1900,33.0
33000,314,238,33.0
33000,315,458,33.0
33000,316,194,33.0
33000,321,1658,33.0
33000,322,816,33.0
33000,323,2396,33.0
33000,324,254,33.0
33000,325,2283,33.0
33000,326,5556,33.0
33000,327,1977,33.0
33000,331,2351,33.0
33000,332,11805,33.0
33000,333,6935,33.0
33000,334,16087,33.0
33000,335,4113,33.0
33000,336,2460,33.0
33000,337,935,33.0
33000,339,4284,33.0
33000,423,11549,33.0
33000,424,7779,33.0
33000,425,8748,33.0
33000,441,12590,33.0
33000,442,2674,33.0
33000,443,3087,33.0
33000,444,9673,33.0
33000,445,21750,33.0
33000,446,4242,33.0
33000,447,4438,33.0
33000,448,6115,33.0
33000,451,4171,33.0
33000,452,14691,33.0
33000,453,5461,33.0
33000,454,5585,33.0
33000,481,504,33.0
33000,483,0,33.0
33000,484,3110,33.0
33000,485,3545,33.0
33000,486,0,33.0
33000,487,296,33.0
33000,488,1726,33.0
33000,491,3246,33.0
33000,492,2914,33.0
33000,493,2856,33.0
33000,511,4988,33.0
33000,512,963,33.0
33000,515,624,33.0
33000,517,3862,33.0
33000,518,1422,33.0
33000,519,615,33.0
33000,522,8051,33.0
33000,523,6414,33.0
33000,524,11906,33.0
33000,525,35,33.0
33000,531,4956,33.0
33000,532,2155,33.0
33000,533,27,33.0
33000,541,38473,33.0
33000,551,9144,33.0
33000,561,34075,33.0
33000,562,2053,33.0
33000,611,61122,33.0
33000,621,33478,33.0
33000,622,30110,33.0
33000,623,17158,33.0
33000,624,15454,33.0
33000,711,1483,33.0
33000,712,620,33.0
33000,713,10203,33.0
33000,721,9528,33.0
33000,722,50154,33.0
33000,811,6985,33.0
33000,812,7185,33.0
33000,813,6008,33.0
33000,814,813,33.0
33000,921,18403,33.0
33000,922,5571,33.0
33000,923,2413,33.0
33000,924,1623,33.0
33000,925,400,33.0
33000,926,1841,33.0
33000,927,1,33.0
33000,928,753,33.0
33000,999,609,33.0
34000,111,7282,34.0
34000,112,550,34.0
34000,113,13,34.0
34000,114,194,34.0
34000,115,2792,34.0
34000,211,0,34.0
34000,212,1067,34.0
34000,213,0,34.0
34000,221,19422,34.0
34000,236,35886,34.0
34000,237,20571,34.0
34000,238,101228,34.0
34000,311,35579,34.0
34000,312,3399,34.0
34000,313,1378,34.0
34000,314,2615,34.0
34000,315,4115,34.0
34000,316,483,34.0
34000,321,2614,34.0
34000,322,9783,34.0
34000,323,13331,34.0
34000,324,2856,34.0
34000,325,42479,34.0
34000,326,14995,34.0
34000,327,10739,34.0
34000,331,4394,34.0
34000,332,21769,34.0
34000,333,13870,34.0
34000,334,24097,34.0
34000,335,6590,34.0
34000,336,5610,34.0
34000,337,6527,34.0
34000,339,18369,34.0
34000,423,110466,34.0
34000,424,92565,34.0
34000,425,11795,34.0
34000,441,48949,34.0
34000,442,16267,34.0
34000,443,14116,34.0
34000,444,32735,34.0
34000,445,112295,34.0
34000,446,38164,34.0
34000,447,18292,34.0
34000,448,49774,34.0
34000,451,13977,34.0
34000,452,73587,34.0
34000,453,19322,34.0
34000,454,17340,34.0
34000,481,17972,34.0
34000,482,0,34.0
34000,483,1222,34.0
34000,484,37671,34.0
34000,485,30300,34.0
34000,486,496,34.0
34000,487,0,34.0
34000,488,30542,34.0
34000,491,20809,34.0
34000,492,27870,34.0
34000,493,56787,34.0
34000,511,17226,34.0
34000,512,7320,34.0
34000,515,3293,34.0
34000,517,25513,34.0
34000,518,10064,34.0
34000,519,8221,34.0
34000,522,72899,34.0
34000,523,37905,34.0
34000,524,72579,34.0
34000,525,211,34.0
34000,531,42486,34.0
34000,532,16988,34.0
34000,533,703,34.0
34000,541,303115,34.0
34000,551,83829,34.0
34000,561,273418,34.0
34000,562,14305,34.0
34000,611,363511,34.0
34000,621,237637,34.0
34000,622,163091,34.0
34000,623,105240,34.0
34000,624,103448,34.0
34000,711,11390,34.0
34000,712,2024,34.0
34000,713,55712,34.0
34000,721,51491,34.0
34000,722,266367,34.0
34000,811,33550,34.0
34000,812,62528,34.0
34000,813,35580,34.0
34000,814,4722,34.0
34000,921,123584,34.0
34000,922,36538,34.0
34000,923,10713,34.0
34000,924,3595,34.0
34000,925,3019,34.0
34000,926,15464,34.0
34000,927,3,34.0
34000,928,10383,34.0
34000,999,19275,34.0
35000,111,3371,35.0
35000,112,5297,35.0
35000,113,0,35.0
35000,114,0,35.0
35000,115,2535,35.0
35000,211,4133,35.0
35000,212,3763,35.0
